index,image,baseline_miou,repa_miou,delta_miou,num_gr_truth_classes,valid_fraction
114,ADE_val_00000115.jpg,0.12171220866389627,0.1708598924702464,0.04914768380635014,6,0.9383111111111111
115,ADE_val_00000116.jpg,0.2049031618811539,0.22162698751684193,0.016723825635688028,10,0.9491848021259786
116,ADE_val_00000117.jpg,0.20589784553961493,0.20272805427386872,-0.003169791265746208,14,0.989542345351391
117,ADE_val_00000118.jpg,0.15674074565536977,0.2116733205643566,0.054932574908986814,17,0.9356088362068965
118,ADE_val_00000119.jpg,0.2349637888847707,0.1994729677812718,-0.03549082110349891,9,0.9912952964860908
119,ADE_val_00000120.jpg,0.26304077605115533,0.3253178791922622,0.06227710314110685,10,0.980863378477306
120,ADE_val_00000121.jpg,0.1570791281883967,0.1756159285604461,0.01853680037204941,22,0.9025522867838541
121,ADE_val_00000122.jpg,0.08849639149252964,0.1870217534085465,0.09852536191601685,7,0.9952587390190337
122,ADE_val_00000123.jpg,0.43606272032360394,0.47376291641063667,0.037700196087032734,11,0.9938812255859375
123,ADE_val_00000124.jpg,0.21807776224059464,0.2660648857275707,0.04798712348697606,12,0.9931540538067349
124,ADE_val_00000125.jpg,0.1775928975109064,0.16364084660356074,-0.013952050907345664,17,0.9766896565755209
125,ADE_val_00000126.jpg,0.2456047541062785,0.3401284743130411,0.09452372020676261,13,0.9881354090409956
126,ADE_val_00000127.jpg,0.23731082469087333,0.3033543451781901,0.06604352048731676,24,0.9704418789808917
127,ADE_val_00000128.jpg,0.20942921526841515,0.261285743729437,0.05185652846102187,8,0.8320941617862372
128,ADE_val_00000129.jpg,0.18725323910501893,0.21542959713883136,0.028176358033812438,15,0.9828387096774194
129,ADE_val_00000130.jpg,0.358058905607413,0.40361287906264465,0.045553973455231656,15,0.9803849357932379
130,ADE_val_00000131.jpg,0.38459412151410743,0.6005907564254477,0.21599663491134025,6,0.9817657470703125
131,ADE_val_00000132.jpg,0.1421742324657349,0.15267302152557422,0.010498789059839309,15,0.9539377438231469
132,ADE_val_00000133.jpg,0.31737933201894497,0.5593667454095954,0.24198741339065044,8,0.985749633431085
133,ADE_val_00000134.jpg,0.27070274791981175,0.3122156692937165,0.041512921373904776,13,0.9755501921669106
134,ADE_val_00000135.jpg,0.30311602956249767,0.26798046621194166,-0.03513556335055601,17,0.9929000242561449
135,ADE_val_00000136.jpg,0.172857907736104,0.14287560473271416,-0.029982303003389832,10,0.98382568359375
136,ADE_val_00000137.jpg,0.24673358255847827,0.23931275045733902,-0.007420832101139252,20,0.9879777777777777
137,ADE_val_00000138.jpg,0.24965730987190576,0.32514018588856247,0.07548287601665671,12,0.8829930623372396
138,ADE_val_00000139.jpg,0.23544485407434673,0.2536661932883439,0.018221339213997156,20,0.9891582491582491
139,ADE_val_00000140.jpg,0.3318484178318769,0.3697776944163712,0.0379292765844943,11,0.929814453125
140,ADE_val_00000141.jpg,0.48244364556220365,0.5638338584083948,0.08139021284619119,12,0.9936908922697368
141,ADE_val_00000142.jpg,0.6282129203001587,0.7174830967692191,0.08927017646906032,9,0.9866180419921875
142,ADE_val_00000143.jpg,0.20308139470000036,0.26947294134978617,0.0663915466497858,12,0.9883192485408561
143,ADE_val_00000144.jpg,0.30820643777707735,0.35855783369953836,0.05035139592246102,17,0.9723993937174479
144,ADE_val_00000145.jpg,0.16117911092913695,0.16535490025063135,0.0041757893214944,10,0.9505078125
145,ADE_val_00000146.jpg,0.3465916814039756,0.36664442747675907,0.020052746072783456,19,0.890045166015625
146,ADE_val_00000147.jpg,0.38791839118719207,0.4189382017365642,0.03101981054937214,12,0.9924072890025576
147,ADE_val_00000148.jpg,0.45459077662248987,0.49172702001475255,0.03713624339226268,9,0.9870222222222222
148,ADE_val_00000149.jpg,0.3847780925050114,0.41498188185400997,0.03020378934899859,7,0.9945295342240117
149,ADE_val_00000150.jpg,0.6786590024216967,0.5690465357974896,-0.1096124666242071,7,0.9885900896778916
150,ADE_val_00000151.jpg,0.48405563014604164,0.6235023574317987,0.13944672728575708,13,0.9103907393850659
151,ADE_val_00000152.jpg,0.3660435718540578,0.4728576481988197,0.10681407634476192,10,0.993865966796875
152,ADE_val_00000153.jpg,0.27573510486255465,0.21524665818308025,-0.060488446679474395,8,0.9556373974955674
153,ADE_val_00000154.jpg,0.4666347052948501,0.4590115680274933,-0.007623137267356805,8,0.9906633189970717
154,ADE_val_00000155.jpg,0.24391278497326152,0.33453488995995917,0.09062210498669765,11,0.9854633555420957
155,ADE_val_00000156.jpg,0.30685601000448137,0.5616890114484231,0.2548330014439417,9,0.9902554216056034
156,ADE_val_00000157.jpg,0.3586536984681035,0.2965913639839511,-0.06206233448415244,9,0.9934943493777453
157,ADE_val_00000158.jpg,0.08274500513339883,0.11087646942162287,0.028131464288224037,9,0.9193326822916666
158,ADE_val_00000159.jpg,0.3972318943285726,0.39455496905150744,-0.0026769252770651453,6,0.7502222222222222
